maturity_yrs,zero_rate,fwd_rate,nss_zero,discount_factor
15.265527638190957,0.04855914411322652,0.058767081040356516,0.048070096852622396,0.4765031445961354
15.415879396984927,0.04865831498098447,0.05868623825846875,0.04813339196043795,0.47231425738070854
15.566231155778896,0.048754749820953035,0.05859723117234917,0.048195606869724905,0.4681681720359808
15.716582914572866,0.04884844905194631,0.058500059804158636,0.0482567436971745,0.46406497706912847
15.866934673366837,0.04893941307690399,0.05839472410944065,0.04831680476006092,0.46000474688172127
16.017286432160805,0.04902764228363644,0.05828122412145028,0.04837579257018906,0.4559875422124305
16.167638190954772,0.04911313704552817,0.05815955982902971,0.048433709827970683,0.45201341057565114
16.317989949748743,0.04919589772220248,0.058029731232119346,0.04849055941662492,0.4480823866958701
16.468341708542713,0.04927592466014952,0.05789173833065558,0.04854634439650199,0.44419449293762375
16.618693467336684,0.04935321819332051,0.05774558112457081,0.048601067999527264,0.44034973973089725
16.769045226130654,0.049427778643689774,0.05759125961379346,0.048654733623763824,0.43654812599183523
16.919396984924624,0.049499606321786925,0.057428773798247915,0.048707344828090526,0.43278963953863997
17.06974874371859,0.049568701527200915,0.05725812367785458,0.04875890532699509,0.4290742575025462
17.22010050251256,0.04963506454905763,0.05707930925252988,0.04880941898547819,0.4254019467337724
17.370452261306532,0.0496986956664727,0.056892330533288425,0.048858889814067524,0.42177266420236
17.520804020100503,0.049759595148981046,0.05669718749783419,0.04890732196394043,0.4181863573938184
17.671155778894473,0.04981776325694443,0.056493880168276014,0.04895471972215118,0.4146429646995089
17.821507537688444,0.04987320024193841,0.05628240852230987,0.04900108750696294,0.41114241580170635
17.97185929648241,0.04992590634711986,0.05606277259313883,0.04904642986328142,0.40768463205328803
18.12221105527638,0.04997588180757622,0.05583497234734863,0.049090751458188364,0.4042695268520088
18.27256281407035,0.050023126850657455,0.0555990077848277,0.04913405707657345,0.40089700600933015
18.42291457286432,0.050067641696291805,0.0553548789387671,0.049176351616862235,0.3975669681137784
18.573266331658292,0.050109426557286174,0.0551025857868428,0.0492176400868391,0.3942793048888176
18.723618090452263,0.050148481639612066,0.05484212832893121,0.04925792759956246,0.39103390154522855
18.87396984924623,0.05018480714267783,0.05457350655380254,0.049297219369371315,0.38783063712799454
19.0243216080402,0.05021840325958803,0.05429672049463184,0.04933552070798081,0.3846693848577021
19.17467336683417,0.050249270177390545,0.05401177010687467,0.04937283702066586,0.381550012466471
19.32502512562814,0.05027740807731221,0.05371865545700473,0.04940917380253046,0.3784723825284368
19.47537688442211,0.0503028171349835,0.053417376456060706,0.04944453663486123,0.37543635278481263
19.625728643216082,0.05032549752065295,0.05310793319271276,0.04947893118156427,0.37244177646356896
19.776080402010052,0.05034544939939164,0.05279032558909377,0.04951236318568275,0.36948850259377064
19.92643216080402,0.05036267293128858,0.05246455370055926,0.049544838465994195,0.3665763763146205
20.07678391959799,0.05037730994086242,0.05220518183715251,0.04957636291368611,0.36370420470758963
20.22713567839196,0.05039019721329805,0.05201741908320399,0.049606942489108186,0.36086572025648367
20.37748743718593,0.05040151951312329,0.051832522932530704,0.0496365832185999,0.3580594192863234
20.5278391959799,0.050411332223106446,0.05165049338516446,0.049665291191391486,0.3552847417645243
20.67819095477387,0.05041968911525659,0.05147133044113657,0.04969307255657748,0.35254113820709465
20.82854271356784,0.05042664240896031,0.051295034111580054,0.04971993352016171,0.3498280694562085
20.97889447236181,0.0504322428266184,0.051121604385423014,0.04974588034217095,0.347145006463232
21.12924623115578,0.050436539646907225,0.05095104126269531,0.04977091933383743,0.34449143007706273
21.27959798994975,0.05043958075578219,0.050783344765630685,0.04979505685484861,0.34186683083763997
21.42994974874372,0.05044141269533412,0.05061851484984912,0.04981829931066206,0.33927070877449395
21.58030150753769,0.05044208071060332,0.05045655154868561,0.04984065314988484,0.33670257321020153
21.730653266331657,0.05044162879445028,0.05029745487327025,0.049862124861716234,0.3341619425686203
21.881005025125628,0.05044009973057642,0.05014122477922151,0.049882720973452505,0.3316483441877784
22.0313567839196,0.05043753513478327,0.04998786131097515,0.04990244804805194,0.32916131413729904
22.18170854271357,0.05043397549455372,0.04983736442414867,0.049921312681759866,0.3267003970402422
22.33206030150754,0.05042946020703426,0.04968973417427903,0.04993932150179206,0.32426514589924993
22.48241206030151,0.05042402761549336,0.049544970516982784,0.04995648116407478,0.32185512192688465
22.632763819095477,0.05041771504432647,0.04940307347448923,0.0499727983510419,0.31946989438005263
22.783115577889447,0.050410558832675166,0.049264043024618356,0.04998827976948614,0.3171090403984068
22.933467336683417,0.05040259436672367,0.04912787920070074,0.05000293214846502,0.31477214484662985
23.083819095477388,0.05039385611073339,0.04899458196945313,0.05001676223725901,0.3124588001604946
23.23417085427136,0.050384377636872354,0.048864151364205105,0.050029776803382026,0.31016860619660847
23.38452261306533,0.05037419165389403,0.04873658735167247,0.05004198263064233,0.30790117008574636
23.534874371859296,0.05036333003471674,0.04861188993187712,0.050053386517253634,0.30565610608968186
23.685226130653266,0.05035182384295278,0.04849005914924941,0.05006399527399463,0.3034330354614263
23.835577889447237,0.05033970335843331,0.04837109493719699,0.05007381572241673,0.3012315863087918
23.985929648241207,0.050326998101773456,0.0482549973623536,0.05008285469309834,0.29905139346119125
24.136281407035177,0.0503137368580191,0.048141766369228144,0.05009111902394525,0.29689209833959557
24.286633165829148,0.050299947699415426,0.04803140201335118,0.050098615558536064,0.29475334882956766
24.436984924623115,0.05028565800733495,0.04792390425033282,0.05010535114451173,0.2926347991572954
24.587336683417085,0.0502708944934009,0.04781927308019154,0.05011133263200823,0.29053610976854854
24.737688442211056,0.05025568321984044,0.047717508536252,0.05011656687213173,0.28845694721048554
24.888040201005026,0.05024004961910007,0.047618610607429494,0.05012106071547526,0.28639698401623936
25.038391959798997,0.05022401851275427,0.04752257926043437,0.05012482101067564,0.28435589859221166
25.188743718592967,0.050207614129737066,0.04742941452858979,0.050127854603011085,0.2823333751080084
25.339095477386934,0.05019086012392439,0.04733911640080958,0.05013016833303688,0.2803291033889498
25.489447236180904,0.05017377959109425,0.04725168488821147,0.0501317690352599,0.2783427788110912
25.639798994974875,0.05015639508529017,0.04716711999081051,0.050132663536850475,0.2763741021986916
25.790150753768845,0.05013872863461227,0.0470854216864168,0.0501328586563905,0.27442277972406776
25.940502512562816,0.05012080175645909,0.04700658999724884,0.05013236120265818,0.27248852280977715
26.090854271356786,0.05010263547224258,0.04693062491221796,0.05013117797344735,0.27057104803306764
26.241206030150753,0.05008425032159708,0.04685752644243944,0.05012931575442142,0.2686700770325415
26.391557788944723,0.050065666376102685,0.04678729456572143,0.050126781318001246,0.26678533641697555
26.541909547738694,0.050046903252542164,0.046719929304280435,0.05012358142228582,0.26491655767624533
26.692261306532664,0.05002798012570987,0.04665543062482139,0.05011972281000515,0.26306347709429984
26.842613065326635,0.05000891574079007,0.04659379858286648,0.0501152122075052,0.2612258356641377
26.992964824120605,0.049989728425321706,0.04653503313401744,0.05011005632376367,0.25940337900473215
27.143316582914572,0.04997043610076547,0.046479134300488806,0.05010426184943595,0.2575958572798589
27.293668341708543,0.04995105629368854,0.04642610208229019,0.05009783545593097,0.255803025118778
